LFC 13C	padj-value 13C	LFC 22C	padj-value 22C	LFC 30C	padj-value 30C	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
-1.23793637740224	4.38584437149157e-12	1.81845887138696	5.42493159784571e-26	1.01673964394336	9.53675852763102e-09	S_eubayanus	SPGP0Q01620	XP_018222336.1	A0A0L8RJH1	A0A0L8RJH1_SACEU	DI49_2090				DI49_2090	UTP8-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	710		maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; positive regulation of transcription by RNA polymerase I [GO:0045943]; tRNA export from nucleus [GO:0006409]	tRNA binding [GO:0000049]; U3 snoRNA binding [GO:0034511]	rDNA heterochromatin [GO:0033553]; small-subunit processome [GO:0032040]; t-UTP complex [GO:0034455]																
1.37292309222591	8.15233188739688e-16	1.94735163472188	1.6732350926902e-31	2.27880978527245	5.36216703065501e-43	S_eubayanus	SPGP0Q01710	XP_018222327.1	A0A0L8RJC5	A0A0L8RJC5_SACEU	DI49_2078				DI49_2078	NUP57-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	543		NLS-bearing protein import into nucleus [GO:0006607]; nuclear pore organization [GO:0006999]; protein localization to nuclear inner membrane [GO:0036228]	identical protein binding [GO:0042802]; structural constituent of nuclear pore [GO:0017056]	nuclear pore central transport channel [GO:0044613]																
-1.41413406954111	0.0011970310569406	3.04766473299584	7.19487197045056e-15	1.14275504516831	9.2655653814259e-05	S_eubayanus	SPGP0Q01820	XP_018222316.1	A0A0L8RJF4	A0A0L8RJF4_SACEU	VMA21 DI49_2064	VMA21			DI49_2064	Vacuolar ATPase assembly integral membrane protein VMA21	unreviewed	Saccharomyces eubayanus (Yeast)	77		vacuolar proton-transporting V-type ATPase complex assembly [GO:0070072]		endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; endoplasmic reticulum membrane [GO:0005789]; ER to Golgi transport vesicle membrane [GO:0012507]; integral component of membrane [GO:0016021]	FUNCTION: Functions with VOA1 in assembly of the integral membrane sector (also called V0 sector) of the V-ATPase in the endoplasmic reticulum. Escorts the assembled V0 sector in COPII vesicles. Also required for normal packaging of the SNARE BOS1 and possibly the ER to Golgi transport receptor ERV29. {ECO:0000256|HAMAP-Rule:MF_03058}.										SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|HAMAP-Rule:MF_03058}; Multi-pass membrane protein {ECO:0000256|HAMAP-Rule:MF_03058}. Endoplasmic reticulum-Golgi intermediate compartment membrane {ECO:0000256|HAMAP-Rule:MF_03058}; Multi-pass membrane protein {ECO:0000256|HAMAP-Rule:MF_03058}. Cytoplasmic vesicle, COPII-coated vesicle membrane {ECO:0000256|HAMAP-Rule:MF_03058}; Multi-pass membrane protein {ECO:0000256|HAMAP-Rule:MF_03058}.		"TRANSMEM 12..31;  /note=""Helical"";  /evidence=""ECO:0000256|HAMAP-Rule:MF_03058""; TRANSMEM 43..62;  /note=""Helical"";  /evidence=""ECO:0000256|HAMAP-Rule:MF_03058"""			
1.28952755425282	6.96167135277843e-15	-1.62529691072243	3.48012738705811e-23	-1.61741070461586	2.95015500028223e-22	S_eubayanus	SPGP0Q01980	XP_018222300.1	A0A0L8RJP9	A0A0L8RJP9_SACEU	DI49_2047				DI49_2047	NNF2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	942				integral component of membrane [GO:0016021]													"TRANSMEM 40..63;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 122..142;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 247..265;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
-1.35070363740125	0.0494687735293711	1.9186791849952	0.00700308746009129	2.37960827771339	0.00010159235572398	S_eubayanus	SPGP0Q02060	XP_018222292.1	A0A0L8RJ87	A0A0L8RJ87_SACEU	DI49_2039				DI49_2039	TOM20-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	183		mitochondrial outer membrane translocase complex assembly [GO:0070096]; protein import into mitochondrial matrix [GO:0030150]; tRNA import into mitochondrion [GO:0016031]	mitochondrion targeting sequence binding [GO:0030943]; protein transmembrane transporter activity [GO:0008320]	integral component of mitochondrial outer membrane [GO:0031307]; mitochondrial outer membrane translocase complex [GO:0005742]											SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000256|PIRNR:PIRNR037707}.					
2.89745235290277	1.9894946826063e-11	-2.79422708707562	5.73484980880605e-13	-1.6305923633452	1.57893101717343e-06	S_eubayanus	SPGP0Q02140	XP_018222284.1	A0A0L8RK75	A0A0L8RK75_SACEU	DI49_2031				DI49_2031	SMD1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	149		mRNA splicing, via spliceosome [GO:0000398]	mRNA binding [GO:0003729]	commitment complex [GO:0000243]; cytosol [GO:0005829]; U1 snRNP [GO:0005685]; U2-type prespliceosome [GO:0071004]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U5 snRNP [GO:0005682]																
1.51171790815309	3.36024342936264e-05	2.62271063642503	6.19427568773684e-11	3.16813259944754	4.74803108331185e-22	S_eubayanus	SPGP0Q02260	XP_018222273.1	A0A0L8RJD9	A0A0L8RJD9_SACEU	DI49_2020				DI49_2020	ERG25-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	309		ergosterol biosynthetic process [GO:0006696]	C-4 methylsterol oxidase activity [GO:0000254]; iron ion binding [GO:0005506]	endoplasmic reticulum membrane [GO:0005789]; plasma membrane [GO:0005886]																
-2.14364116473393	4.3393665040485e-14	2.04166132518017	2.33256785998863e-18	1.52540451290637	3.46220763132989e-12	S. pastorianus	SPGP0Q02530
-1.89266831917958	1.80551434261828e-08	2.29037464231238	7.40141352727724e-12	1.37413139343745	3.57390780286817e-06	S_eubayanus	SPGP0Q02570	XP_018222243.1	A0A0L8RJA6	A0A0L8RJA6_SACEU	DI49_1987				DI49_1987	tRNA(His) guanylyltransferase (EC 2.7.7.79) (tRNA-histidine guanylyltransferase)	unreviewed	Saccharomyces eubayanus (Yeast)	264	2.7.7.79	tRNA modification [GO:0006400]	GTP binding [GO:0005525]; identical protein binding [GO:0042802]; magnesium ion binding [GO:0000287]; tRNA guanylyltransferase activity [GO:0008193]		FUNCTION: Adds a GMP to the 5'-end of tRNA(His) after transcription and RNase P cleavage. {ECO:0000256|PIRNR:PIRNR028980}.	CATALYTIC ACTIVITY: Reaction=5'-end ribonucleotide-tRNA(His) + ATP + GTP + H2O = a 5'-phospho-guanosine-ribonucleotide-tRNA(His) + AMP + 2 diphosphate + H(+); Xref=Rhea:RHEA:54564, Rhea:RHEA-COMP:14193, Rhea:RHEA-COMP:14917, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:30616, ChEBI:CHEBI:33019, ChEBI:CHEBI:37565, ChEBI:CHEBI:138282, ChEBI:CHEBI:141847, ChEBI:CHEBI:456215; EC=2.7.7.79; Evidence={ECO:0000256|PIRNR:PIRNR028980};		COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000256|PIRNR:PIRNR028980}; 												
-1.12354492805255	1.05810537738466e-06	2.30755829083343	1.71423827219682e-30	1.43523066710298	1.60057749427676e-17	S_eubayanus	SPGP0Q02860	XP_018222215.1	A0A0L8RJG9	A0A0L8RJG9_SACEU	DI49_1958				DI49_1958	3-isopropylmalate dehydratase (EC 4.2.1.33) (Alpha-IPM isomerase) (Isopropylmalate isomerase)	unreviewed	Saccharomyces eubayanus (Yeast)	779	4.2.1.33	leucine biosynthetic process [GO:0009098]	3-isopropylmalate dehydratase activity [GO:0003861]; 4 iron, 4 sulfur cluster binding [GO:0051539]	3-isopropylmalate dehydratase complex [GO:0009316]; cytoplasmic stress granule [GO:0010494]	FUNCTION: Catalyzes the isomerization between 2-isopropylmalate and 3-isopropylmalate, via the formation of 2-isopropylmaleate. {ECO:0000256|PIRNR:PIRNR001418}.	CATALYTIC ACTIVITY: Reaction=(2R,3S)-3-isopropylmalate = (2S)-2-isopropylmalate; Xref=Rhea:RHEA:32287, ChEBI:CHEBI:1178, ChEBI:CHEBI:35121; EC=4.2.1.33; Evidence={ECO:0000256|PIRNR:PIRNR001418};					PATHWAY: Amino-acid biosynthesis; L-leucine biosynthesis; L-leucine from 3-methyl-2-oxobutanoate: step 2/4. {ECO:0000256|PIRNR:PIRNR001418}.									
2.50473598021227	1.24983943125272e-52	2.05384903370571	5.18252882858859e-36	1.65172983241571	2.93784835780625e-23	S_eubayanus	SPGP0Q02900	XP_018222211.1	A0A0L8RJ58	A0A0L8RJ58_SACEU	DI49_1954				DI49_1954	PDR1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	1081		cellular response to cycloheximide [GO:0071409]; negative regulation of cell death [GO:0060548]; positive regulation of cellular response to drug [GO:2001040]; transcription, DNA-templated [GO:0006351]	DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; zinc ion binding [GO:0008270]	cytosol [GO:0005829]; nucleus [GO:0005634]											SUBCELLULAR LOCATION: Nucleus {ECO:0000256|SAAS:SAAS01152671}.					
2.19057888004613	4.77187391920601e-67	1.11847956434235	2.05672304919397e-18	1.31746154268967	9.6385994120799e-25	S_eubayanus	SPGP0Q03370	XP_018222166.1	A0A0L8RJ11	A0A0L8RJ11_SACEU	DI49_1903				DI49_1903	SGF73-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	720		cellular protein-containing complex assembly [GO:0034622]; histone deubiquitination [GO:0016578]; mRNA export from nucleus [GO:0006406]; positive regulation of RNA polymerase II transcriptional preinitiation complex assembly [GO:0045899]; regulation of nucleocytoplasmic transport [GO:0046822]; regulation of protein localization to chromatin [GO:1905634]	enzyme activator activity [GO:0008047]; histone acetyltransferase activity [GO:0004402]; structural molecule activity [GO:0005198]	cytosol [GO:0005829]; DUBm complex [GO:0071819]; SAGA complex [GO:0000124]; SLIK (SAGA-like) complex [GO:0046695]																
1.25298380323281	1.12886118272118e-25	1.25729698250082	6.1935801723845e-26	1.39764184965346	9.74918016703277e-33	S_eubayanus	SPGP0Q03380	XP_018222165.1	A0A0L8RJC9	A0A0L8RJC9_SACEU	DI49_1902				DI49_1902	NPY1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	384		NADH metabolic process [GO:0006734]	metal ion binding [GO:0046872]; NAD+ diphosphatase activity [GO:0000210]	peroxisome [GO:0005777]																
1.12188917210426	3.24781643332419e-12	-1.92392372492682	1.58752722782069e-33	-1.09884621044005	1.75849960575058e-11	S_eubayanus	SPGP0Q03680	XP_018222137.1	A0A0L8RIT6	A0A0L8RIT6_SACEU	DI49_1872				DI49_1872	SEH1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	350		positive regulation of TORC1 signaling [GO:1904263]; protein transport [GO:0015031]	structural molecule activity [GO:0005198]	extrinsic component of fungal-type vacuolar membrane [GO:0097042]; nuclear periphery [GO:0034399]; nuclear pore outer ring [GO:0031080]; Seh1-associated complex [GO:0035859]																
-1.22039527099234	6.10291693495989e-17	-1.70939957464206	7.81633663666409e-32	-1.76705932859037	2.17519696644667e-34	S_eubayanus	SPGP0Q04240	XP_018222081.1	A0A0L8RIS9	A0A0L8RIS9_SACEU	DI49_1814				DI49_1814	SUT1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	308		negative regulation of filamentous growth of a population of unicellular organisms in response to starvation by negative regulation of transcription from RNA polymerase II promoter [GO:1902352]; positive regulation of induction of conjugation with cellular fusion by negative regulation of transcription from RNA polymerase II promoter by pheromones [GO:1902353]; positive regulation of sterol import by positive regulation of transcription from RNA polymerase II promoter [GO:0035969]	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II repressing transcription factor binding [GO:0001103]; zinc ion binding [GO:0008270]	nucleus [GO:0005634]																
3.92591157423123	1.26620724723348e-136	1.79089163028395	2.74399464200243e-29	2.49905698383001	6.29976648699421e-55	S_eubayanus	SPGP0R00220	XP_018221145.1	A0A0L8RGC2	A0A0L8RGC2_SACEU	DI49_2832				DI49_2832	Aconitate hydratase, mitochondrial (Aconitase) (EC 4.2.1.-)	unreviewed	Saccharomyces eubayanus (Yeast)	789	4.2.1.-	tricarboxylic acid cycle [GO:0006099]	4 iron, 4 sulfur cluster binding [GO:0051539]; aconitate hydratase activity [GO:0003994]; metal ion binding [GO:0046872]	mitochondrion [GO:0005739]				COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000256|RuleBase:RU362107};  Note=Binds 1 [4Fe-4S] cluster per subunit. {ECO:0000256|RuleBase:RU362107};							SUBCELLULAR LOCATION: Mitochondrion {ECO:0000256|RuleBase:RU362107}.					
-1.4141246701574	0.00444740591949996	1.71782258972432	7.10757886737741e-05	1.0349750839066	0.00433996753710629	S_eubayanus	SPGP0R00560	XP_018221179.1	A0A0L8RGW6	A0A0L8RGW6_SACEU	DI49_2868				DI49_2868	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	278			structural constituent of cell wall [GO:0005199]	cell wall [GO:0005618]																
1.13236223800599	1.28827031570745e-05	-2.10601998225736	1.1357103643517e-17	-1.72058293628733	6.97437836961536e-12	S. pastorianus	SPGP0R00940
1.00978734969424	4.431295226971e-08	-2.41245209489671	1.46466417856014e-38	-1.36890809942775	4.44285964888798e-13	S_eubayanus	SPGP0R01400	XP_018221257.1	A0A0L8RGG7	A0A0L8RGG7_SACEU	DI49_2949				DI49_2949	MPM1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	251				extrinsic component of membrane [GO:0019898]; mitochondrial intermembrane space [GO:0005758]																
1.1732193012713	5.94867647719605e-08	-3.99404010579745	1.58157272416695e-65	-2.4030697350629	1.85788412352843e-25	S_eubayanus	SPGP0R01410	XP_018221258.1	A0A0L8RGI5	A0A0L8RGI5_SACEU	DI49_2950				DI49_2950	DLS1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	164		chromatin silencing at telomere [GO:0006348]	protein heterodimerization activity [GO:0046982]	CHRAC [GO:0008623]; chromosome, telomeric region [GO:0000781]																
-1.99533514197118	1.1357545752974e-16	1.49577828887008	3.95295396098694e-10	1.38981834620176	1.14355242482787e-08	S_eubayanus	SPGP0R01560	XP_018221273.1	A0A0L8RGK2	A0A0L8RGK2_SACEU	DI49_2965				DI49_2965	MTR4-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	1069		exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000467]; mRNA processing [GO:0006397]; ncRNA polyadenylation [GO:0043629]; nuclear polyadenylation-dependent mRNA catabolic process [GO:0071042]; nuclear polyadenylation-dependent rRNA catabolic process [GO:0071035]; nuclear polyadenylation-dependent tRNA catabolic process [GO:0071038]; nuclear retention of pre-mRNA with aberrant 3'-ends at the site of transcription [GO:0071049]; polyadenylation-dependent snoRNA 3'-end processing [GO:0071051]; RNA fragment catabolic process [GO:0000292]; U4 snRNA 3'-end processing [GO:0034475]; U5 snRNA 3'-end processing [GO:0034476]	3'-5' RNA helicase activity [GO:0034458]; ATP binding [GO:0005524]; exoribonuclease activity [GO:0004532]; oxidoreductase activity [GO:0016491]; poly(A) binding [GO:0008143]	nucleolus [GO:0005730]; TRAMP complex [GO:0031499]																
1.60045665443743	3.34525091900933e-18	-1.5846375319902	2.58219313692287e-15	-1.36596875996652	8.2213335825184e-13	S_eubayanus	SPGP0R02930	XP_018221404.1	A0A0L8RHP5	A0A0L8RHP5_SACEU	DI49_3115				DI49_3115	ADO1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	340		purine nucleobase metabolic process [GO:0006144]; purine ribonucleoside salvage [GO:0006166]	adenosine kinase activity [GO:0004001]																	
1.23861883861089	1.71976727367484e-15	1.11802497202929	2.97618526920311e-13	1.2961044698224	3.41261450717167e-17	S_eubayanus	SPGP0R03030	XP_018221413.1	A0A0L8RGZ3	A0A0L8RGZ3_SACEU	DI49_3124				DI49_3124	RSM7-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	247		translation [GO:0006412]	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]	mitochondrial small ribosomal subunit [GO:0005763]																
-2.05614456039201	3.42875570797226e-18	3.79308334232791	5.90130988151466e-66	1.58028534394599	6.71765610937716e-13	S_eubayanus	SPGP0S00170	XP_018220327.1	A0A0L8RDT2	A0A0L8RDT2_SACEU	DI49_4366				DI49_4366	CAT8-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	1414		positive regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source [GO:0061414]; transcription, DNA-templated [GO:0006351]	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; zinc ion binding [GO:0008270]	nucleus [GO:0005634]											SUBCELLULAR LOCATION: Nucleus {ECO:0000256|SAAS:SAAS01152671}.					
-1.35676521499819	5.03240072550098e-09	2.16790797400966	1.03900245531928e-25	1.36909435524367	4.4478664539598e-12	S_eubayanus	SPGP0S01020	XP_018220243.1	A0A0L8RDK9	A0A0L8RDK9_SACEU	DI49_4279				DI49_4279	ICY1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	126																				
1.03375129111214	0.00301129156891016	2.45916406160946	1.42221546425206e-14	1.96135218663035	1.71678891805242e-09	S_eubayanus	SPGP0S01040	XP_018220241.1	A0A0L8RDK8	A0A0L8RDK8_SACEU	DI49_4277				DI49_4277	60S ribosomal protein L36	unreviewed	Saccharomyces eubayanus (Yeast)	100		cytoplasmic translation [GO:0002181]	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]	cytosolic large ribosomal subunit [GO:0022625]																
4.63854880493208	1.77508998492532e-73	3.25530569571377	3.31670590494249e-36	1.18186469195365	3.78264491358071e-06	S_eubayanus	SPGP0S01090	XP_018220236.1	A0A0L8RDK2	A0A0L8RDK2_SACEU	DI49_4272				DI49_4272	Glycine cleavage system P protein (EC 1.4.4.2)	unreviewed	Saccharomyces eubayanus (Yeast)	1034	1.4.4.2	glycine decarboxylation via glycine cleavage system [GO:0019464]; one-carbon metabolic process [GO:0006730]	glycine dehydrogenase (decarboxylating) activity [GO:0004375]	mitochondrion [GO:0005739]	FUNCTION: The glycine cleavage system catalyzes the degradation of glycine. {ECO:0000256|RuleBase:RU364056}.	CATALYTIC ACTIVITY: Reaction=glycine + H(+) + N(6)-lipoyl-L-lysyl-[glycine-cleavage complex H protein] = (R)-N(6)-(S(8)-aminomethyldihydrolipoyl)-L-lysyl-[glycine-cleavage complex H protein] + CO2; Xref=Rhea:RHEA:24304, Rhea:RHEA-COMP:10494, Rhea:RHEA-COMP:10495, ChEBI:CHEBI:15378, ChEBI:CHEBI:16526, ChEBI:CHEBI:57305, ChEBI:CHEBI:83099, ChEBI:CHEBI:83143; EC=1.4.4.2; Evidence={ECO:0000256|RuleBase:RU364056};		COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000256|PIRSR:PIRSR603437-50, ECO:0000256|RuleBase:RU364056}; 							SUBCELLULAR LOCATION: Mitochondrion {ECO:0000256|RuleBase:RU364056}.			SUBUNIT: The glycine cleavage system is composed of four proteins: P, T, L and H. {ECO:0000256|RuleBase:RU364056}.		
-1.59238403586648	3.66203622806863e-16	1.86296852755769	9.19676739505552e-23	1.21184677772246	3.54390468487185e-10	S_eubayanus	SPGP0S01640	XP_018220187.1	A0A0L8RDD7	A0A0L8RDD7_SACEU	DI49_4221				DI49_4221	JLP2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	208																				
-1.5534666908732	1.47974440631256e-15	2.09684300150176	5.80748563358488e-30	1.33334311564625	2.85464523779225e-14	S_eubayanus	SPGP0S01650	XP_018220186.1	A0A0L8RDE9	A0A0L8RDE9_SACEU	DI49_4220				DI49_4220	RRB1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	511		ribosome biogenesis [GO:0042254]	unfolded protein binding [GO:0051082]	nucleolus [GO:0005730]											SUBCELLULAR LOCATION: Nucleus {ECO:0000256|SAAS:SAAS00694420}.					
-1.92891015203216	2.1690523869422e-19	3.62743916741691	5.94845903288625e-68	1.43988267817274	1.70158510982155e-11	S_eubayanus	SPGP0S01930	XP_018220159.1	A0A0L8RDY4	A0A0L8RDY4_SACEU	DI49_4191				DI49_4191	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	844																				
-2.10679602640108	0.0359272655436917	1.77662357449951	0.0146859384286206	1.58494453804873	0.0180186876254297	S_eubayanus	SPGP0S02010	XP_018220151.1	A0A0L8RDB3	A0A0L8RDB3_SACEU	DI49_4182				DI49_4182	CTF13-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	481		kinetochore assembly [GO:0051382]; septin ring assembly [GO:0000921]	DNA binding, bending [GO:0008301]	CBF3 complex [GO:0031518]																
1.30691440738183	7.54733511994241e-12	2.89980516828553	1.10252928607432e-55	2.67524566106395	1.77467805610191e-47	S_eubayanus	SPGP0S02380	XP_018220114.1	A0A0L8RDV5	A0A0L8RDV5_SACEU	DI49_4144				DI49_4144	V-type proton ATPase subunit a	unreviewed	Saccharomyces eubayanus (Yeast)	893		vacuolar acidification [GO:0007035]	proton-transporting ATPase activity, rotational mechanism [GO:0046961]	cell [GO:0005623]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; late endosome [GO:0005770]; vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]	FUNCTION: Essential component of the vacuolar proton pump (V-ATPase), a multimeric enzyme that catalyzes the translocation of protons across the membranes. Required for assembly and activity of the V-ATPase. {ECO:0000256|RuleBase:RU361189}.												"TRANSMEM 463..487;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU361189""; TRANSMEM 508..525;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU361189""; TRANSMEM 585..603;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU361189""; TRANSMEM 615..637;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU361189""; TRANSMEM 679..697;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU361189""; TRANSMEM 832..854;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU361189"""			
