""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
SPGP0DB00530	339.77607560792	-1.14246794659821	0.186150451261448	-6.13733643327899	8.39165480607358e-10	4.00347351899463e-09	S_cerevisiae	SPGP0DB00530	P0CX23	P0CX23	RL20A_YEAST	RPL20A RPL18A RPL18A2 YMR242C YM9408.04C	RPL20A	RPL18A RPL18A2	YMR242C	YM9408.04C	60S ribosomal protein L20-A (L18a) (Large ribosomal subunit protein eL20-A)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	172		cytoplasmic translation [GO:0002181]	structural constituent of ribosome [GO:0003735]	cytosolic large ribosomal subunit [GO:0022625]	FUNCTION: Component of the ribosome, a large ribonucleoprotein complex responsible for the synthesis of proteins in the cell. The small ribosomal subunit (SSU) binds messenger RNAs (mRNAs) and translates the encoded message by selecting cognate aminoacyl-transfer RNA (tRNA) molecules. The large subunit (LSU) contains the ribosomal catalytic site termed the peptidyl transferase center (PTC), which catalyzes the formation of peptide bonds, thereby polymerizing the amino acids delivered by tRNAs into a polypeptide chain. The nascent polypeptides leave the ribosome through a tunnel in the LSU and interact with protein factors that function in enzymatic processing, targeting, and the membrane insertion of nascent chains at the exit of the ribosomal tunnel. {ECO:0000305|PubMed:22096102}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:22096102}.			SUBUNIT: Component of the large ribosomal subunit (LSU). Mature yeast ribosomes consist of a small (40S) and a large (60S) subunit. The 40S small subunit contains 1 molecule of ribosomal RNA (18S rRNA) and 33 different proteins (encoded by 57 genes). The large 60S subunit contains 3 rRNA molecules (25S, 5.8S and 5S rRNA) and 46 different proteins (encoded by 81 genes). eL20 forms multiple interactions with RNA and proteins in the central protuberance, connecting components of core functional centers that are locatzed far apart (PubMed:9559554, PubMed:22096102). {ECO:0000269|PubMed:22096102, ECO:0000305|PubMed:9559554}.		
SPGP0DB00560	366.728080199633	-1.10526986368414	0.109050263561458	-10.1354167114069	3.84729657203865e-24	5.31432998837207e-23	S_cerevisiae	SPGP0DB00560	Q02555	Q02555	RNT1_YEAST	RNT1 YMR239C YM9408.01C YM9959.21	RNT1		YMR239C	YM9408.01C YM9959.21	Ribonuclease 3 (EC 3.1.26.3) (Ribonuclease III) (RNase III)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	471	3.1.26.3	box C/D snoRNA processing [GO:0034963]; box H/ACA snoRNA processing [GO:0034964]; chromatin organization [GO:0006325]; nuclear-transcribed mRNA catabolic process, endonucleolytic cleavage-dependent decay [GO:0000294]; pre-miRNA processing [GO:0031054]; primary miRNA processing [GO:0031053]; production of siRNA involved in RNA interference [GO:0030422]; regulation of fungal-type cell wall organization [GO:0060237]; RNA processing [GO:0006396]; rRNA processing [GO:0006364]; rRNA transcription [GO:0009303]; termination of RNA polymerase II transcription, exosome-dependent [GO:0030847]; U1 snRNA 3'-end processing [GO:0034473]; U4 snRNA 3'-end processing [GO:0034475]; U5 snRNA 3'-end processing [GO:0034476]	double-stranded RNA binding [GO:0003725]; ribonuclease III activity [GO:0004525]	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	FUNCTION: DsRNA-specific nuclease that cleaves eukaryotic pre-ribosomal RNA at the U3 snoRNP-dependent A0 site in the 5'-external transcribed spacer (ETS) and in the 3'-ETS. In vitro, cleaves synthetic 5'-ETS RNA A0 site in the absence of snoRNA or other factors. Has an essential growth function in addition to pre-rRNA processing.	CATALYTIC ACTIVITY: Reaction=Endonucleolytic cleavage to 5'-phosphomonoester.; EC=3.1.26.3;													Q00416	
SPGP0DB00660	1064.18861384165	-1.81926260777906	0.175532213553495	-10.3642663130014	3.60514434137247e-25	5.3463831464169e-24	S_cerevisiae	SPGP0DB00660	Q05022	Q05022	RRP5_YEAST	RRP5 FMI1 YMR229C YM9959.11C	RRP5	FMI1	YMR229C	YM9959.11C	rRNA biogenesis protein RRP5 (Ribosomal RNA-processing protein 5) (U3 small nucleolar RNA-associated protein RRP5) (U3 snoRNA-associated protein RRP5)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1729		90S preribosome assembly [GO:0034463]; endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000480]; endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]; endonucleolytic cleavage in ITS1 upstream of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000464]; endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000472]; maturation of SSU-rRNA [GO:0030490]; rRNA methylation [GO:0031167]; rRNA processing [GO:0006364]	box C/D snoRNA binding [GO:0034512]; box H/ACA snoRNA binding [GO:0034513]; mRNA binding [GO:0003729]; poly(U) RNA binding [GO:0008266]; RNA binding [GO:0003723]; rRNA primary transcript binding [GO:0042134]; snoRNA binding [GO:0030515]; U3 snoRNA binding [GO:0034511]	90S preribosome [GO:0030686]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040]	FUNCTION: Involved in the biogenesis of rRNA. Required for the formation of 18S and 5.8S rRNA. {ECO:0000269|PubMed:8896463}.										SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:8896463}.			SUBUNIT: Interacts with snoRNA U3. Interacts with MPP10. Component of the ribosomal small subunit (SSU) processome composed of at least 40 protein subunits and snoRNA U3. {ECO:0000269|PubMed:12068309}.	Q08235; P53914; Q12176; P39744; Q12499; P42945; P35194; Q06078	
SPGP0DB00700	54.6391814337573	-1.65011617784863	0.279280843041244	-5.90844742474849	3.45346992580002e-09	1.56823172404511e-08	S_cerevisiae	SPGP0DB00700	P19956	P19956	RM44_YEAST	MRPL44 YMR44 YMR225C YM9959.07C	MRPL44	YMR44	YMR225C	YM9959.07C	54S ribosomal protein L44, mitochondrial (Mitochondrial large ribosomal subunit protein mL53) (YmL44)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	98		mitochondrial translation [GO:0032543]	structural constituent of ribosome [GO:0003735]	mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]	FUNCTION: Component of the mitochondrial ribosome (mitoribosome), a dedicated translation machinery responsible for the synthesis of mitochondrial genome-encoded proteins, including at least some of the essential transmembrane subunits of the mitochondrial respiratory chain. The mitoribosomes are attached to the mitochondrial inner membrane and translation products are cotranslationally integrated into the membrane. {ECO:0000305|PubMed:24675956, ECO:0000305|PubMed:25609543}.										SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278}. Note=Mitoribosomes are tethered to the mitochondrial inner membrane and spatially aligned with the membrane insertion machinery through two distinct membrane contact sites, formed by the 21S rRNA expansion segment 96-ES1 and the inner membrane protein MBA1. {ECO:0000269|PubMed:25609543}.			SUBUNIT: Component of the mitochondrial large ribosomal subunit (mt-LSU). Mature yeast 74S mitochondrial ribosomes consist of a small (37S) and a large (54S) subunit. The 37S small subunit contains a 15S ribosomal RNA (15S mt-rRNA) and 34 different proteins. The 54S large subunit contains a 21S rRNA (21S mt-rRNA) and 46 different proteins. {ECO:0000269|PubMed:2060626, ECO:0000269|PubMed:24675956}.		
SPGP0DB00840	8.66207157583632	2.53344959422691	0.69459945611912	3.64735326512038	0.000264955530778983	0.000721939808664864	S_cerevisiae	SPGP0DB00840	Q03652	Q03652	DML1_YEAST	DML1 YMR211W YM8261.05	DML1		YMR211W	YM8261.05	Protein DML1 (Drosophila melanogaster misato-like protein 1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	475		mitochondrial genome maintenance [GO:0000002]; mitochondrion distribution [GO:0048311]; mitotic sister chromatid segregation [GO:0000070]; mitotic spindle assembly [GO:0090307]; plasmid maintenance [GO:0006276]		cytoplasm [GO:0005737]; mitochondrion [GO:0005739]	FUNCTION: Involved in the partitioning of the mitochondrial organelle and mitochondrial DNA (mtDNA) inheritance. {ECO:0000269|PubMed:12702300}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12702300}. Mitochondrion {ECO:0000269|PubMed:12702300, ECO:0000269|PubMed:14690591}.					
SPGP0DB00890	5.29423229813024	2.68232204012591	0.965532664951843	2.77807487772533	0.00546820156196237	0.0121179018307181	S_cerevisiae	SPGP0DB00890	Q03695	Q03695	YM58_YEAST	YMR206W YM8325.07			YMR206W	YM8325.07	Uncharacterized protein YMR206W	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	313																				
SPGP0DB00960	2131.34378558499	-1.04242873859234	0.12640516629012	-8.24672574062204	1.62793457772812e-16	1.2946422919781e-15	S_cerevisiae	SPGP0DB00960	Q03691	Q03691	ROT1_YEAST	ROT1 YMR200W YM8325.01	ROT1		YMR200W	YM8325.01	Protein ROT1 (Reversal of TOR2 lethality protein 1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	256		'de novo' protein folding [GO:0006458]; budding cell apical bud growth [GO:0007118]; establishment or maintenance of actin cytoskeleton polarity [GO:0030950]; fungal-type cell wall biogenesis [GO:0009272]; protein folding [GO:0006457]; protein folding in endoplasmic reticulum [GO:0034975]; protein N-linked glycosylation [GO:0006487]; protein O-linked mannosylation [GO:0035269]	unfolded protein binding [GO:0051082]	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]	FUNCTION: Required for normal levels of the cell wall 1,6-beta-glucan. Involved in a protein folding machinery chaperoning proteins acting in various physiological processes including cell wall synthesis and lysis of autophagic bodies. Controls actin cytoskeleton polarization to the mother-bud neck and CLB2 protein stability. {ECO:0000269|PubMed:15470097, ECO:0000269|PubMed:16567426, ECO:0000269|PubMed:16874095, ECO:0000269|PubMed:17397129, ECO:0000269|PubMed:17606994, ECO:0000269|PubMed:17914748, ECO:0000269|PubMed:9038344, ECO:0000269|PubMed:9545237}.										SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305|PubMed:14562095, ECO:0000305|PubMed:16567426, ECO:0000305|PubMed:17914748}; Single-pass type I membrane protein {ECO:0000305|PubMed:14562095, ECO:0000305|PubMed:16567426, ECO:0000305|PubMed:17914748}.		"TRANSMEM 236..256;  /note=""Helical"";  /evidence=""ECO:0000255"""			
SPGP0DB01000	519.761848489268	2.13874041632137	0.139624531411326	15.3177983460568	5.81541756561508e-53	4.93030034163752e-51	S_cerevisiae	SPGP0DB01000	Q04336	Q04336	YM54_YEAST	YMR196W YM9646.09			YMR196W	YM9646.09	Uncharacterized protein YMR196W	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1088		oligosaccharide metabolic process [GO:0009311]	mannosyl-oligosaccharide glucosidase activity [GO:0004573]	cytoplasm [GO:0005737]																
SPGP0DB01010	187.743942956569	2.65638739912794	0.210112687088507	12.6426796779243	1.22796399894845e-36	3.69629163331682e-35	S_cerevisiae	SPGP0DB01010	Q04329	Q04329	ICY1_YEAST	ICY1 YMR195W YM9646.08	ICY1		YMR195W	YM9646.08	Interacting with cytoskeleton protein 1	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	127				fungal-type vacuole membrane [GO:0000329]	FUNCTION: Required for viability of cells lacking mtDNA. {ECO:0000269|PubMed:14504216}.										SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:14562095}; Peripheral membrane protein {ECO:0000269|PubMed:14562095}.					
SPGP0DB01030	923.027770318027	1.75558439698372	0.193613669109312	9.06746101687962	1.21822537475526e-19	1.26348155871081e-18	S_cerevisiae	SPGP0DB01030	P05745	P05745	RL36A_YEAST	RPL36A RPL39A YMR194W YM9646.06	RPL36A	RPL39A	YMR194W	YM9646.06	60S ribosomal protein L36-A (L39) (Large ribosomal subunit protein eL36-A) (YL39)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	100		cytoplasmic translation [GO:0002181]	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]	cytosolic large ribosomal subunit [GO:0022625]	FUNCTION: Component of the ribosome, a large ribonucleoprotein complex responsible for the synthesis of proteins in the cell. The small ribosomal subunit (SSU) binds messenger RNAs (mRNAs) and translates the encoded message by selecting cognate aminoacyl-transfer RNA (tRNA) molecules. The large subunit (LSU) contains the ribosomal catalytic site termed the peptidyl transferase center (PTC), which catalyzes the formation of peptide bonds, thereby polymerizing the amino acids delivered by tRNAs into a polypeptide chain. The nascent polypeptides leave the ribosome through a tunnel in the LSU and interact with protein factors that function in enzymatic processing, targeting, and the membrane insertion of nascent chains at the exit of the ribosomal tunnel. {ECO:0000305|PubMed:22096102}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:22096102}.			SUBUNIT: Component of the large ribosomal subunit (LSU). Mature yeast ribosomes consist of a small (40S) and a large (60S) subunit. The 40S small subunit contains 1 molecule of ribosomal RNA (18S rRNA) and 33 different proteins (encoded by 57 genes). The large 60S subunit contains 3 rRNA molecules (25S, 5.8S and 5S rRNA) and 46 different proteins (encoded by 81 genes) (PubMed:9559554, PubMed:22096102). {ECO:0000269|PubMed:22096102, ECO:0000305|PubMed:9559554}.		
SPGP0DB01060	177.858403932371	-1.02485947367186	0.227352253132225	-4.50780434129157	6.55019363806546e-06	2.15948410308109e-05	S_cerevisiae	SPGP0DB01060	P42933	P42933	SPG5_YEAST	SPG5 YMR191W YM9646.03	SPG5		YMR191W	YM9646.03	Stationary phase protein 5	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	373		proteasome assembly [GO:0043248]	proteasome binding [GO:0070628]		FUNCTION: Required for survival at high temperature during stationary phase. {ECO:0000269|PubMed:15456898}.															
SPGP0DB01080	529.361391701589	1.69828336351985	0.268094177710134	6.33465216598643	2.37877303333193e-10	1.19924940540209e-09	S_cerevisiae	SPGP0DB01080	P49095	P49095	GCSP_YEAST	GCV2 GSD2 YMR189W YM9646.01	GCV2	GSD2	YMR189W	YM9646.01	Glycine dehydrogenase (decarboxylating), mitochondrial (EC 1.4.4.2) (Glycine cleavage system P protein) (Glycine decarboxylase) (Glycine decarboxylase complex subunit P) (Glycine dehydrogenase (aminomethyl-transferring))	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1034	1.4.4.2	glycine decarboxylation via glycine cleavage system [GO:0019464]; one-carbon metabolic process [GO:0006730]	glycine binding [GO:0016594]; glycine dehydrogenase (decarboxylating) activity [GO:0004375]; pyridoxal phosphate binding [GO:0030170]	glycine cleavage complex [GO:0005960]; mitochondrion [GO:0005739]	FUNCTION: The glycine cleavage system (glycine decarboxylase complex) catalyzes the degradation of glycine. The P protein binds the alpha-amino group of glycine through its pyridoxal phosphate cofactor; CO(2) is released and the remaining methylamine moiety is then transferred to the lipoamide cofactor of the H protein.	CATALYTIC ACTIVITY: Reaction=glycine + H(+) + N(6)-lipoyl-L-lysyl-[glycine-cleavage complex H protein] = (R)-N(6)-(S(8)-aminomethyldihydrolipoyl)-L-lysyl-[glycine-cleavage complex H protein] + CO2; Xref=Rhea:RHEA:24304, Rhea:RHEA-COMP:10494, Rhea:RHEA-COMP:10495, ChEBI:CHEBI:15378, ChEBI:CHEBI:16526, ChEBI:CHEBI:57305, ChEBI:CHEBI:83099, ChEBI:CHEBI:83143; EC=1.4.4.2;		COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000250}; 							SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250}.			SUBUNIT: Component of the glycine decarboxylase complex (GDC), which is composed of four proteins: P, T, L and H.		
SPGP0DB01130	49.8735198426715	-1.41157866274709	0.336054588250344	-4.20044454710892	2.66391409858881e-05	8.18119979563282e-05	S_cerevisiae	SPGP0DB01130	Q03233	Q03233	ADD37_YEAST	ADD37 YMR184W YM8010.14	ADD37		YMR184W	YM8010.14	Alpha1-proteinase inhibitor-degradation deficient protein 37	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	198		ubiquitin-dependent ERAD pathway [GO:0030433]		cytoplasm [GO:0005737]	FUNCTION: Involved in ER-associated protein degradation (ERAD). {ECO:0000269|PubMed:12711700}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.					
SPGP0DB01280	349.20426520023	1.04658915193029	0.125079696692815	8.36737839635653	5.89142713637566e-17	4.89592429561578e-16	S_cerevisiae	SPGP0DB01280	P40969	P40969	CBF3B_YEAST	CEP3 CBF3 CBF3B CSL1 YMR168C YM8520.17C	CEP3	CBF3 CBF3B CSL1	YMR168C	YM8520.17C	Centromere DNA-binding protein complex CBF3 subunit B (Centromere protein 3)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	608		mitotic spindle assembly checkpoint [GO:0007094]; septin ring assembly [GO:0000921]	centromeric DNA binding [GO:0019237]; DNA binding, bending [GO:0008301]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; identical protein binding [GO:0042802]; zinc ion binding [GO:0008270]	CBF3 complex [GO:0031518]; condensed nuclear chromosome kinetochore [GO:0000778]	FUNCTION: Acts as a component of the centromere DNA-binding protein complex CBF3, which is essential for chromosome segregation and movement of centromeres along microtubules. CBF3 is required for the recruitment of other kinetochore complexes to CEN DNA. It plays a role in the attachment of chromosomes to the spindle and binds selectively to a highly conserved DNA sequence called CDEIII, found in centromers and in several promoters.										SUBCELLULAR LOCATION: Nucleus {ECO:0000305}. Chromosome, centromere.			SUBUNIT: Component of the CBF3 copmplex, which is formed of CBF3A/CBF2, CBF3B/CEP3, CBF3C/CTF13 and CBF3D.	Itself; P35203; P22216	
SPGP0DB01320	805.494751229601	1.26135876462378	0.130049669656421	9.69905396881182	3.04307012818481e-22	3.73949615087179e-21	S_cerevisiae	SPGP0DB01320	Q03825	Q03825	MSS11_YEAST	MSS11 YMR164C YM8520.13C	MSS11		YMR164C	YM8520.13C	Transcription activator MSS11 (Multicopy suppressor of STA genes protein 11)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	758		positive regulation of flocculation via cell wall protein-carbohydrate interaction by positive regulation of transcription from RNA polymerase II promoter [GO:1900524]; positive regulation of pseudohyphal growth by positive regulation of transcription from RNA polymerase II promoter [GO:1900461]; positive regulation of transcription by RNA polymerase II [GO:0045944]		cytoplasm [GO:0005737]; nucleus [GO:0005634]	FUNCTION: Transcription factor that regulates pseudohyphal differentiation, invasive growth, floculation, adhesion and starch metabolism in response to nutrient availability. {ECO:0000269|PubMed:10515942, ECO:0000269|PubMed:12492858, ECO:0000269|PubMed:14523573, ECO:0000269|PubMed:15466424, ECO:0000269|PubMed:15485921, ECO:0000269|PubMed:16568252, ECO:0000269|PubMed:18001350, ECO:0000269|PubMed:18202364, ECO:0000269|PubMed:9342405, ECO:0000269|PubMed:9832522, ECO:0000269|PubMed:9987114}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.			SUBUNIT: Interacts with FLO8, STE12 and TEC1. {ECO:0000269|PubMed:15485921}.		
SPGP0DB01330	304.988149443407	1.11497290158329	0.135882695474008	8.20540759582271	2.29809885191539e-16	1.81087056994507e-15	S_cerevisiae	SPGP0DB01330	Q03824	Q03824	INP2_YEAST	INP2 YMR163C YM8520.12C	INP2		YMR163C	YM8520.12C	Inheritance of peroxisomes protein 2	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	705		peroxisome inheritance [GO:0045033]	protein membrane anchor [GO:0043495]	cytoplasm [GO:0005737]; integral component of peroxisomal membrane [GO:0005779]	FUNCTION: Required for peroxisome inheritance. Acts as the peroxisome-specific receptor for the myosin V motor MYO2. {ECO:0000269|PubMed:16678774}.										SUBCELLULAR LOCATION: Peroxisome membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16678774}; Single-pass membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16678774}.		"TRANSMEM 215..231;  /note=""Helical"";  /evidence=""ECO:0000255"""	SUBUNIT: Interacts with MYO2. {ECO:0000269|PubMed:16678774}.	P19524	
SPGP0DB01380	63.4083910050956	1.07417112768356	0.233116508111886	4.60787241703194	4.06810139575075e-06	1.37553329667518e-05	S_cerevisiae	SPGP0DB01380	Q03799	Q03799	RT08_YEAST	MRPS8 YMR158W YM8520.07	MRPS8		YMR158W	YM8520.07	37S ribosomal protein S8, mitochondrial (Mitochondrial small ribosomal subunit protein uS8m)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	155		mitochondrial translation [GO:0032543]	structural constituent of ribosome [GO:0003735]	cytosolic small ribosomal subunit [GO:0022627]; mitochondrial small ribosomal subunit [GO:0005763]; mitochondrion [GO:0005739]	FUNCTION: Component of the mitochondrial ribosome (mitoribosome), a dedicated translation machinery responsible for the synthesis of mitochondrial genome-encoded proteins, including at least some of the essential transmembrane subunits of the mitochondrial respiratory chain. The mitoribosomes are attached to the mitochondrial inner membrane and translation products are cotranslationally integrated into the membrane. {ECO:0000305|PubMed:25609543, ECO:0000305|PubMed:28154081}.										SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14576278}. Note=Mitoribosomes are tethered to the mitochondrial inner membrane and spatially aligned with the membrane insertion machinery through two distinct membrane contact sites, formed by the 21S rRNA expansion segment 96-ES1 and the inner membrane protein MBA1. {ECO:0000269|PubMed:25609543}.			SUBUNIT: Component of the mitochondrial small ribosomal subunit (mt-SSU). Mature yeast 74S mitochondrial ribosomes consist of a small (37S) and a large (54S) subunit. The 37S small subunit contains a 15S ribosomal RNA (15S mt-rRNA) and 34 different proteins. The 54S large subunit contains a 21S rRNA (21S mt-rRNA) and 46 different proteins. {ECO:0000269|PubMed:12392552, ECO:0000269|PubMed:28154081}.		
